sale_date,product_id,store_id,region,real_manager_name,manager_key,manager_masked,qty_sold,qty_ordered,projected_inventory_on_hand,inventory_health_status
2026-02-01,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,29,0,552,Healthy
2026-02-02,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,45,0,507,Healthy
2026-02-03,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,46,0,461,Healthy
2026-02-04,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,26,0,435,Healthy
2026-02-05,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,29,0,406,Healthy
2026-02-06,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,31,1000,1375,Healthy
2026-02-07,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,29,0,1346,Healthy
2026-02-08,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,34,0,1312,Healthy
2026-02-09,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,33,0,1279,Healthy
2026-02-10,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,47,0,1232,Healthy
2026-02-11,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,26,0,1206,Healthy
2026-02-12,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,38,0,1168,Healthy
2026-02-13,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,31,0,1137,Healthy
2026-02-14,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,34,100,1203,Healthy
2026-02-15,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,28,0,1175,Healthy
2026-02-16,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,41,0,1134,Healthy
2026-02-17,21,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,44,0,1090,Healthy
2025-12-20,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,31,0,389,Healthy
2025-12-21,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,25,0,364,Healthy
2025-12-22,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,20,0,344,Healthy
2025-12-23,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,34,0,310,Healthy
2025-12-24,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,21,0,289,Healthy
2025-12-25,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,26,100,363,Healthy
2025-12-26,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,24,0,339,Healthy
2025-12-27,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,26,0,313,Healthy
2025-12-28,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,22,0,291,Healthy
2025-12-29,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,28,0,263,Healthy
2025-12-30,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,26,0,237,Healthy
2025-12-31,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,19,0,218,Healthy
2026-01-01,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,27,0,191,Healthy
2026-01-02,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,25,0,166,Healthy
2026-01-03,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,20,0,146,Healthy
2026-01-04,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,32,0,114,Healthy
2026-01-05,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,34,0,80,Healthy
2026-01-06,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,32,0,48,Healthy
2026-01-07,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,24,500,524,Healthy
2026-01-08,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,19,0,505,Healthy
2026-01-09,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,30,0,475,Healthy
2026-01-10,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,25,0,450,Healthy
2026-01-11,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,25,0,425,Healthy
2026-01-12,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,30,0,395,Healthy
2026-01-13,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,26,0,369,Healthy
2026-01-14,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,26,0,343,Healthy
2026-01-15,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,33,0,310,Healthy
2026-01-16,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,25,0,285,Healthy
2026-01-17,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,23,0,262,Healthy
2026-01-18,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,14,0,248,Healthy
2026-01-19,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,27,0,221,Healthy
2026-01-20,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,20,0,201,Healthy
2026-01-21,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,19,0,182,Healthy
2026-01-22,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,14,0,168,Healthy
2026-01-23,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,22,0,146,Healthy
2026-01-24,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,19,0,127,Healthy
2026-01-25,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,23,0,104,Healthy
2026-01-26,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,28,0,76,Healthy
2026-01-27,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,31,200,245,Healthy
2026-01-28,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,15,0,230,Healthy
2026-01-29,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,9,0,221,Healthy
2026-01-30,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,20,100,301,Healthy
2026-01-31,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,26,0,275,Healthy
2026-02-01,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,15,0,260,Healthy
2026-02-02,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,18,0,242,Healthy
2026-02-03,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,25,0,217,Healthy
2026-02-04,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,22,0,195,Healthy
2026-02-05,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,12,0,183,Healthy
2026-02-06,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,9,0,174,Healthy
2026-02-07,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,16,0,158,Healthy
2026-02-08,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,20,0,138,Healthy
2026-02-09,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,16,0,122,Healthy
2026-02-10,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,22,0,100,Healthy
2026-02-11,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,23,0,77,Healthy
2026-02-12,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,23,0,54,Healthy
2026-02-13,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,12,0,42,Healthy
2026-02-14,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,22,0,20,Healthy
2026-02-15,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,13,0,7,Risk
2026-02-16,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,12,0,-5,Stockout
2026-02-17,23,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,18,0,-23,Stockout
2025-12-20,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,32,0,1269,Healthy
2025-12-21,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,46,0,1223,Healthy
2025-12-22,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,34,0,1189,Healthy
2025-12-23,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,35,0,1154,Healthy
2025-12-24,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,20,0,1134,Healthy
2025-12-25,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,27,0,1107,Healthy
2025-12-26,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,34,100,1173,Healthy
2025-12-27,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,38,0,1135,Healthy
2025-12-28,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,31,0,1104,Healthy
2025-12-29,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,50,0,1054,Healthy
2025-12-30,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,58,0,996,Healthy
2025-12-31,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,31,0,965,Healthy
2026-01-01,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,28,0,937,Healthy
2026-01-02,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,37,0,900,Healthy
2026-01-03,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,41,0,859,Healthy
2026-01-04,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,30,0,829,Healthy
2026-01-05,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,50,0,779,Healthy
2026-01-06,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,49,0,730,Healthy
2026-01-07,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,33,200,897,Healthy
2026-01-08,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,28,0,869,Healthy
2026-01-09,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,30,0,839,Healthy
2026-01-10,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,39,0,800,Healthy
2026-01-11,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,43,0,757,Healthy
2026-01-12,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,45,0,712,Healthy
2026-01-13,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,40,0,672,Healthy
2026-01-14,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,27,0,645,Healthy
2026-01-15,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,43,0,602,Healthy
2026-01-16,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,36,0,566,Healthy
2026-01-17,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,34,0,532,Healthy
2026-01-18,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,37,0,495,Healthy
2026-01-19,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,37,0,458,Healthy
2026-01-20,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,30,0,428,Healthy
2026-01-21,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,16,0,412,Healthy
2026-01-22,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,19,0,393,Healthy
2026-01-23,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,32,0,361,Healthy
2026-01-24,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,35,0,326,Healthy
2026-01-25,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,22,0,304,Healthy
2026-01-26,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,27,0,277,Healthy
2026-01-27,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,33,0,244,Healthy
2026-01-28,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,19,0,225,Healthy
2026-01-29,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,30,0,195,Healthy
2026-01-30,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,24,1500,1671,Healthy
2026-01-31,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,20,0,1651,Healthy
2026-02-01,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,21,0,1630,Healthy
2026-02-02,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,31,0,1599,Healthy
2026-02-03,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,35,0,1564,Healthy
2026-02-04,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,26,0,1538,Healthy
2026-02-05,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,17,0,1521,Healthy
2026-02-06,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,25,0,1496,Healthy
2026-02-07,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,17,0,1479,Healthy
2026-02-08,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,18,0,1461,Healthy
2026-02-09,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,32,0,1429,Healthy
2026-02-10,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,34,0,1395,Healthy
2026-02-11,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,32,0,1363,Healthy
2026-02-12,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,25,0,1338,Healthy
2026-02-13,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,25,0,1313,Healthy
2026-02-14,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,26,0,1287,Healthy
2026-02-15,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,29,0,1258,Healthy
2026-02-16,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,21,500,1737,Healthy
2026-02-17,23,9,East,Frank Powers,43e6a0966ef52cae6106de11bb8405e3,F***,38,0,1699,Healthy
2025-12-20,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,97,0,3340,Healthy
2025-12-21,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,105,0,3235,Healthy
2025-12-22,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,82,0,3153,Healthy
2025-12-23,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,103,0,3050,Healthy
2025-12-24,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,74,0,2976,Healthy
2025-12-25,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,81,0,2895,Healthy
2025-12-26,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,73,0,2822,Healthy
2025-12-27,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,82,0,2740,Healthy
2025-12-28,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,91,0,2649,Healthy
2025-12-29,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,100,100,2649,Healthy
2025-12-30,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,102,0,2547,Healthy
2025-12-31,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,60,0,2487,Healthy
2026-01-01,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,73,0,2414,Healthy
2026-01-02,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,81,0,2333,Healthy
2026-01-03,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,81,0,2252,Healthy
2026-01-04,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,109,0,2143,Healthy
2026-01-05,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,95,0,2048,Healthy
2026-01-06,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,96,0,1952,Healthy
2026-01-07,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,74,0,1878,Healthy
2026-01-08,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,81,1000,2797,Healthy
2026-01-09,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,92,0,2705,Healthy
2026-01-10,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,87,0,2618,Healthy
2026-01-11,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,79,0,2539,Healthy
2026-01-12,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,106,0,2433,Healthy
2026-01-13,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,103,0,2330,Healthy
2026-01-14,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,52,0,2278,Healthy
2026-01-15,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,71,0,2207,Healthy
2026-01-16,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,112,0,2095,Healthy
2026-01-17,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,95,0,2000,Healthy
2026-01-18,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,68,0,1932,Healthy
2026-01-19,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,96,500,2336,Healthy
2026-01-20,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,90,0,2246,Healthy
2026-01-21,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,55,0,2191,Healthy
2026-01-22,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,58,0,2133,Healthy
2026-01-23,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,55,0,2078,Healthy
2026-01-24,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,63,0,2015,Healthy
2026-01-25,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,62,0,1953,Healthy
2026-01-26,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,73,0,1880,Healthy
2026-01-27,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,70,0,1810,Healthy
2026-01-28,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,48,0,1762,Healthy
2026-01-29,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,56,0,1706,Healthy
2026-01-30,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,57,0,1649,Healthy
2026-01-31,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,55,0,1594,Healthy
2026-02-01,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,71,0,1523,Healthy
2026-02-02,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,67,1000,2456,Healthy
2026-02-03,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,72,0,2384,Healthy
2026-02-04,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,52,0,2332,Healthy
2026-02-05,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,82,0,2250,Healthy
2026-02-06,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,50,0,2200,Healthy
2026-02-07,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,74,0,2126,Healthy
2026-02-08,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,60,0,2066,Healthy
2026-02-09,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,60,0,2006,Healthy
2026-02-10,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,73,0,1933,Healthy
2026-02-11,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,51,0,1882,Healthy
2026-02-12,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,72,0,1810,Healthy
2026-02-13,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,56,0,1754,Healthy
2026-02-14,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,57,200,1897,Healthy
2026-02-15,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,73,0,1824,Healthy
2026-02-16,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,85,0,1739,Healthy
2026-02-17,24,10,North,Christian Bauer,a0be799c0ed336c305dd863bdbdff013,C***,63,0,1676,Healthy
2025-12-20,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,76,1000,3634,Healthy
2025-12-21,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,63,0,3571,Healthy
2025-12-22,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,51,0,3520,Healthy
2025-12-23,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,89,0,3431,Healthy
2025-12-24,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,55,0,3376,Healthy
2025-12-25,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,66,0,3310,Healthy
2025-12-26,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,72,0,3238,Healthy
2025-12-27,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,77,0,3161,Healthy
2025-12-28,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,76,0,3085,Healthy
2025-12-29,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,75,0,3010,Healthy
2025-12-30,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,89,0,2921,Healthy
2025-12-31,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,50,0,2871,Healthy
2026-01-01,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,57,0,2814,Healthy
2026-01-02,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,67,0,2747,Healthy
2026-01-03,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,76,0,2671,Healthy
2026-01-04,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,69,0,2602,Healthy
2026-01-05,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,100,0,2502,Healthy
2026-01-06,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,86,100,2516,Healthy
2026-01-07,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,45,0,2471,Healthy
2026-01-08,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,65,0,2406,Healthy
2026-01-09,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,66,0,2340,Healthy
2026-01-10,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,71,0,2269,Healthy
2026-01-11,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,77,0,2192,Healthy
2026-01-12,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,84,0,2108,Healthy
2026-01-13,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,101,0,2007,Healthy
2026-01-14,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,51,0,1956,Healthy
2026-01-15,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,77,0,1879,Healthy
2026-01-16,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,79,0,1800,Healthy
2026-01-17,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,78,1000,2722,Healthy
2026-01-18,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,49,0,2673,Healthy
2026-01-19,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,49,0,2624,Healthy
2026-01-20,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,59,0,2565,Healthy
2026-01-21,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,35,0,2530,Healthy
2026-01-22,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,44,0,2486,Healthy
2026-01-23,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,61,0,2425,Healthy
2026-01-24,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,49,0,2376,Healthy
2026-01-25,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,56,0,2320,Healthy
2026-01-26,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,65,0,2255,Healthy
2026-01-27,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,70,0,2185,Healthy
2026-01-28,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,31,0,2154,Healthy
2026-01-29,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,34,0,2120,Healthy
2026-01-30,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,61,0,2059,Healthy
2026-01-31,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,52,0,2007,Healthy
2026-02-01,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,41,0,1966,Healthy
2026-02-02,25,5,West,Tyrion Marshall,b59168b4e14bf68f2eafa17191244e03,T***,57,0,1909,Healthy
